,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
61,1477,Bruce Bowen,1610612759,SAS,36.0,82,58,24,0.707,30.0,2.3,5.7,0.405,1.1,2.8,0.384,0.5,0.9,0.589,0.3,2.4,2.7,1.4,0.8,0.8,0.3,6.2
62,101139,CJ Miles,1610612762,UTA,20.0,37,23,14,0.622,10.1,1.1,3.1,0.345,0.2,0.9,0.219,0.4,0.6,0.609,0.3,0.6,0.9,0.7,0.8,0.3,0.1,2.7
63,1916,Calvin Booth,1610612764,WAS,31.0,44,22,22,0.5,8.6,0.7,1.5,0.47,0.0,0.0,0.5,0.1,0.2,0.6,0.6,1.2,1.8,0.4,0.2,0.1,0.7,1.6
64,2306,Carlos Arroyo,1610612753,ORL,27.0,72,36,36,0.5,18.1,2.8,6.6,0.425,0.2,0.7,0.275,1.8,2.3,0.795,0.4,1.4,1.9,2.8,1.3,0.5,0.0,7.7
65,2430,Carlos Boozer,1610612762,UTA,25.0,74,45,29,0.608,34.6,8.7,15.6,0.561,0.0,0.0,0.0,3.4,5.0,0.685,3.2,8.5,11.7,3.0,2.6,0.9,0.3,20.9
66,2568,Carlos Delfino,1610612765,DET,24.0,82,53,29,0.646,16.7,1.9,4.6,0.415,0.6,1.7,0.333,0.9,1.1,0.787,0.8,2.4,3.2,1.1,0.7,0.6,0.1,5.2
67,2546,Carmelo Anthony,1610612743,DEN,23.0,65,37,28,0.569,38.2,10.6,22.4,0.476,0.6,2.3,0.268,7.1,8.7,0.808,2.2,3.8,6.0,3.8,3.6,1.2,0.4,28.9
68,2406,Caron Butler,1610612764,WAS,27.0,63,37,26,0.587,39.3,7.2,15.5,0.463,0.3,1.1,0.25,4.5,5.2,0.863,2.3,5.1,7.4,3.7,2.9,2.1,0.3,19.1
69,200841,Cedric Bozeman,1610612737,ATL,24.0,23,9,14,0.391,8.7,0.5,1.7,0.282,0.1,0.6,0.154,0.1,0.3,0.333,0.1,0.9,1.0,0.4,0.4,0.2,0.1,1.1
70,200759,Cedric Simmons,1610612740,NOK,21.0,43,19,24,0.442,12.4,1.3,3.1,0.417,0.0,0.0,0.0,0.4,0.8,0.485,1.0,1.5,2.5,0.3,0.5,0.2,0.5,2.9
71,101112,Channing Frye,1610612752,NYK,24.0,72,29,43,0.403,26.3,4.1,9.6,0.433,0.0,0.3,0.167,1.2,1.5,0.787,1.3,4.2,5.5,0.9,1.4,0.5,0.6,9.5
72,2294,Charlie Bell,1610612749,MIL,28.0,82,28,54,0.341,34.7,5.2,11.9,0.437,1.5,4.4,0.352,1.6,2.0,0.78,0.7,2.2,2.9,3.0,1.3,1.2,0.0,13.5
73,101111,Charlie Villanueva,1610612749,MIL,22.0,39,17,22,0.436,25.2,4.6,9.8,0.47,0.7,2.2,0.337,1.9,2.3,0.82,1.6,4.3,5.8,0.9,1.4,0.6,0.3,11.8
74,1497,Chauncey Billups,1610612765,DET,30.0,70,48,22,0.686,36.2,5.0,11.6,0.427,1.6,4.5,0.345,5.5,6.2,0.883,0.3,3.1,3.4,7.2,2.0,1.2,0.2,17.0
75,2547,Chris Bosh,1610612761,TOR,23.0,69,41,28,0.594,38.5,7.9,15.9,0.496,0.2,0.5,0.343,6.7,8.6,0.785,2.7,8.0,10.7,2.5,2.6,0.6,1.3,22.6
76,2768,Chris Duhon,1610612741,CHI,24.0,78,46,32,0.59,24.4,2.5,6.2,0.408,1.1,3.1,0.359,1.0,1.3,0.752,0.3,1.9,2.2,4.0,1.3,0.9,0.1,7.2
77,2549,Chris Kaman,1610612746,LAC,25.0,75,38,37,0.507,29.0,3.9,8.7,0.451,0.0,0.0,0.0,2.2,3.0,0.741,2.1,5.7,7.8,1.1,2.0,0.5,1.5,10.1
78,200840,Chris McCray,1610612749,MIL,23.0,5,1,4,0.2,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
79,101108,Chris Paul,1610612740,NOK,22.0,64,31,33,0.484,36.8,6.0,13.6,0.437,0.8,2.2,0.35,4.6,5.6,0.818,0.8,3.5,4.4,8.9,2.5,1.8,0.0,17.3
80,200809,Chris Quinn,1610612748,MIA,23.0,42,18,24,0.429,9.7,1.1,3.1,0.366,0.5,1.4,0.351,0.6,0.9,0.676,0.1,0.6,0.7,1.5,0.5,0.4,0.0,3.4
81,185,Chris Webber,1610612765,DET,34.0,61,35,26,0.574,29.9,4.7,10.5,0.452,0.1,0.2,0.364,1.7,2.6,0.638,2.0,5.1,7.2,3.1,1.8,1.0,0.7,11.2
82,2404,Chris Wilcox,1610612760,SEA,24.0,82,31,51,0.378,31.5,5.3,10.0,0.529,0.0,0.1,0.0,2.9,4.3,0.684,2.2,5.5,7.7,1.0,1.5,0.9,0.5,13.5
83,101236,Chuck Hayes,1610612745,HOU,24.0,78,50,28,0.641,22.0,2.5,4.3,0.573,0.0,0.0,0.0,0.7,1.1,0.618,2.6,4.1,6.7,0.6,0.8,0.9,0.2,5.6
